ClientID,Name,TypeID,Location,Region,Pricing
11263,Green Gastropub,2,Frisco,IN,3
11264,ACK Grill & Tap,7,Lake Forest,TX,2
11265,Orange House,5,San Francisco,NC,2
11266,Red Coffee,2,Franklin,CA,2
11267,YLI Bakery,1,Shepherdstown,PA,2
11268,4159 Sushi,3,Marietta,CT,1
11269,43 Grill,5,Philadelphia,NY,3
11270,Red Grill & Tap,3,Alameda,LA,1
11271,Red Juice Bar,1,Austin,PA,2
11272,Hungry Gastropub,6,Newport,MN,1
11273,Silver Burger,5,Vienna,CA,3
11274,Smokestack Sushi,3,Milton,CA,1
11275,Salty Creamery,3,Brick,NC,2
11276,Fast Creamery,7,Valencia,AZ,1
11277,Smokestack Pizza,7,Truckee,FL,2
11278,Belly Brasserie,5,Perry Hall,ID,2
11279,77 Kitchen,7,Fremont,AL,1
11280,Belly King,3,Hesperia,CT,2
11281,Red Coffee,1,Orlando,FL,1
11282,Big Grill & Tap,3,Long Beach,SD,2
11283,Green Grill,1,Mountain View,WA,2
11284,444 King,4,Seal Beach,MA,2
11285,Golden Shakes,1,Williamstown,ND,1
11286,Belly Dragon,1,Douglassville,MA,3
11287,Sugar Eatery,7,O'Fallon,NJ,2
11288,Fat Shakes,3,Hacienda Heights,MI,2
11289,Big Grill,6,Farmington,NC,2
11290,Green Dragon,3,Highland Park,NY,2
11291,Orange Spoon,4,Montebello,GA,3
11292,Hungry Steakhouse,5,Brooklyn,AL,2
11293,Hungry Brasserie,3,Charleston,CO,1
11294,Fast Burger,4,Medford,PA,2
11295,Silver Brasserie,2,Tenafly,WA,2
11296,Hungry Shakes,2,Lewiston,MO,1
11297,Green Burger,4,Windsor Heights,CO,2
11298,Spice Burger,6,Minneapolis,FL,2
11299,Sweet Grill,4,Seattle,KY,3
11300,Fast Creamery,1,Manchester,CA,3
11301,Blue Grill & Tap,5,Chicago,NY,2
11302,9495 Grill,1,Asheboro,NC,2
11303,Orange Eats,5,Bristol,NY,2
11304,Silver Creamery,2,Petersburg,NY,2
11305,Spice Eats,2,The Blue Mountains,CA,1
11306,Salty Pizza,5,Philadelphia,WV,2
11307,Fat Grill,2,Cedar Park,HI,3
11308,WOM Sushi,7,Ewa Beach,CA,2
11309,Thirsty BBQ,1,Farmington,TX,2
11310,Sugar Grill & Tap,7,Shrewsbury,OH,3
11311,Sugar Diner,5,Cedar Park,IL,2
11312,Smokestack Pub,4,Chicago,PA,2
11313,720 Kitchen,6,Poughkeepsie,FL,1
11314,6895 Subs,4,Fairfield,NC,2
11315,Silver Brasserie,4,Saratoga,NY,3
11316,Big Burger,7,Media,GA,1
11317,Belly Creamery,3,Chicago,IL,1
11318,IYN Pub,6,Aspen,NY,1
11319,Fast BBQ,7,Sioux Falls,NY,1
11320,Silver King,7,Santa Monica,LA,2
11321,Orange Burger,4,Washington,NY,2
11322,Big House,2,Boston,FL,2
11323,68 Eatery,1,Austin,TX,2
11324,Big King,3,Vancouver,IL,1
11325,SQ Subs,3,Wildwood Crest,SC,3
11326,Big Coffee,3,Claremont,CT,2
11327,Blue Subs,4,Pasadena,CA,3
11328,Sugar Spoon,7,Yarmouth,NY,3
11329,Hungry Pub,2,Wayzata,MI,2
11330,333 BBQ,2,La Ca̱ada Flintridge,OH,3
11331,Big Spoon,2,Centerville,AZ,3
11332,Belly Pizza,2,Norman,QC,1
11333,Smokestack Grill,6,New York,IL,1
11334,Green Sushi,2,Anchorage,ON,2
11335,Belly Bakery,3,Flagstaff,AZ,2
11336,Silver Kitchen,6,Simsbury,TX,1
11337,Hungry Kitchen,1,Kansas City,CA,2
11338,Thirsty Deli,3,Myrtle Beach,CA,1
11339,4684 Spoon,4,Colorado Springs,WI,1
11340,Green BBQ,6,Santa Rosa,SC,1
11341,Fast Steakhouse,2,Baton Rouge,NC,3
11342,Salty Sushi,6,Fort Stockton,MA,1
11343,Fast Bakery,4,Clearwater Beach,IL,3
11344,Salty Gastropub,7,Rogers,TX,1
11345,FEJ Grill,1,Cape May,CA,2
11346,63 Eatery,1,Terrell,NY,2
11347,Hungry Spoon,3,Kansas City,CO,2
11348,Spice Kitchen,3,South Padre Island,MN,2
11349,Smokestack Grill,5,San Rafael,NC,2
11350,Blue House,4,Linthicum Heights,NC,2
11351,ET Grill,4,Cape May,MA,2
11352,Orange Gastropub,2,Nashville,CA,3
11353,Fat Dragon,4,Jacksonville,AR,2
11354,TWF King,7,Southfield,NY,2
11355,Fast Eatery,1,Charleston,MA,2
11356,Orange Eats,5,Sunrise,OH,2
11357,EQV Diner,3,Chicago,CA,1
11358,Belly Cafe,6,Monmouth,LA,2
11359,3175 Grill & Tap,4,Raleigh,CO,2
11360,68 Grill & Tap,5,Jackson,NC,3
11361,Hungry Bakery,6,Rio Rancho,CO,2
11362,Salty Creamery,6,Las Vegas,CO,1
11363,Orange Steakhouse,5,Wisconsin Dells,NC,3
11364,Thirsty Pizza,1,Calgary,NY,2
11365,Silver King,6,Naperville,CA,1
11366,Red Coffee,4,Key West,OK,2
11367,Hungry Box,4,Lincoln City,CA,2
11368,Fat Eatery,7,Birmingham,OH,3
11369,Blue Creamery,6,Baton Rouge,MD,1
11370,88 Cafe,2,Bald Knob,CA,2
11371,Hungry Brasserie,3,Cincinnati,OK,2
11372,Sweet Sushi,7,Marblemount,CA,2
11373,Sugar Sushi,5,San Francisco,PA,2
11374,Green Grill,4,Newport,VA,1
11375,Hungry Eatery,1,Clinton,WI,2
11376,Salty Eats,4,Lebanon,KS,1
11377,Green Brasserie,4,Middleburg Heights,MA,2
11378,Silver Burger,2,Hickory,AZ,2
11379,Fast Kitchen,2,Salt Lake City,NY,3
11380,Silver Burger,1,Rockport,CO,3
11381,Orange King,4,Columbia,WY,3
11382,905 Coffee,3,Wyandotte,OH,1
11383,Big Pizza,2,Atlanta,MD,3
11384,Salty Eatery,6,Huntsville,KY,1
11385,Blue Plate Juice Bar,7,Danville,CA,2
11386,Fast Shakes,7,Palatine,VT,2
11387,Belly Eatery,3,Burlington,NE,2
11388,967 Diner,7,Pacific Grove,VA,3
11389,27 Kitchen,6,Gulf Shores,NY,2
11390,Green Box,2,North Logan,MA,2
11391,4520 Deli,2,Houston,MA,3
11392,Big Brasserie,6,Key West,VA,2
11393,Green Pub,7,Bellaire,MD,2
11394,Golden Bar & Grill,7,Hicksville,MI,3
11395,NW Dragon,2,Otis Orchards,DC,1
11396,440 Steakhouse,5,Sweetwater,OR,1
11397,7342 Sushi,4,Denver,NY,3
11398,Sugar Brasserie,4,Portland,DC,2
11399,45 Eats,5,Park Rapids,VA,2
11400,Big Diner,5,Philadelphia,AL,3
11401,Fast King,2,Honolulu,CA,3
11402,Smokestack Bar & Grill,7,Atlanta,CA,3
11403,COE Eats,6,Manitowish Waters,MA,3
11404,Golden Shakes,1,Hoboken,KY,2
11405,Fat Brasserie,7,Rochester,NC,1
11406,Fat Cafe,6,Seattle,DE,3
11407,Smokestack Creamery,7,Wilmington,SC,2
11408,Belly Spoon,7,Easton,NY,2
11409,Fast House,4,Birmingham,FL,2
11410,Green Subs,1,Melbourne Beach,FL,3
11411,Red BBQ,7,Palm Harbor,NY,2
11412,CR Brasserie,1,Springfield,ID,2
11413,Fast Eats,5,Richmond Hill,WA,2
11414,Salty Bar & Grill,6,Pittsburgh,FL,3
11415,Orange King,2,Wayne,NY,3
11416,Red Bar & Grill,3,West Bloomfield Township,NC,2
11417,Thirsty King,2,Cheyenne,CO,2
11418,Fat Curry,4,New York,MA,2
11419,Big Coffee,6,Cincinnati,MA,2
11420,Silver Pizza,4,Lone Oak,WA,3
11421,Orange Deli,7,Overland Park,NM,3
11422,7780 Gastropub,5,New York,CA,2
11423,Orange Brasserie,2,Santa Rosa Beach,MO,2
11424,8714 Brasserie,6,San Marino,WA,2
11425,WSM Curry,5,Hickory,MI,3
11426,Blue Cafe,6,Greensboro,CO,2
11427,EBF Coffee,3,Chatham,MA,1
11428,Red Deli,2,New York,FL,2
11429,Big Dragon,6,McCook,FL,2
11430,Thirsty Grill,2,Sioux Falls,NC,1
11431,60 Diner,3,New York,NH,3
11432,Big Shakes,5,Honolulu,MA,2
11433,Hungry Spoon,2,Cartersville,FL,3
11434,Golden Box,6,Cleveland,CA,3
11435,Blue King,7,Evansville,AZ,2
11436,Fast Kitchen,3,Taos,FL,2
11437,Golden King,6,Boston,NY,2
11438,Blue Grill & Tap,3,Albuquerque,WV,3
11439,1074 Coffee,1,New Orleans,PA,2
11440,Golden BBQ,6,Atlantic City,PA,2
11441,918 Burger,2,Orlando,NY,3
11442,Silver Creamery,5,Florence,MD,1
11443,Orange Deli,3,Fishers,TN,3
11444,CAQ Pizza,2,Spring,TN,1
11445,Red Cafe,4,Louisville,AZ,1
11446,Silver Grill,1,San Diego,MN,2
11447,Thirsty Shakes,4,San Diego,NY,2
11448,Big Coffee,1,Delray Beach,CA,1
11449,Red Eatery,6,Germantown,CA,3
11450,Fat Dragon,6,Antioch,TN,1
11451,35 Creamery,1,Reno,LA,3
11452,Orange Bar & Grill,1,Solvang,TX,3
11453,LXJ Dragon,7,New Orleans,RI,3
11454,VO Subs,5,New Smyrna Beach,NC,1
11455,Thirsty House,5,Kent,NY,2
11456,Smokestack Juice Bar,1,Sioux Falls,NY,2
11457,Sweet Pizza,7,Port Angeles,NJ,3
11458,80 Pub,4,Chicago,MI,3
11459,Orange Juice Bar,1,Baltimore,CA,1
11460,97 Kitchen,2,Ukiah,FL,2
11461,LJ Box,2,Maricopa,CA,2
11462,KNJ Eatery,7,Slidell,PA,3
11463,5939 King,2,Doylestown,NY,1
11464,72 Burger,4,Thornton,WA,1
11465,2292 Grill & Tap,2,Clovis,IL,3
11466,Blue Plate Pub,3,New York,SK,2
11467,Hungry Sushi,6,Huntington Beach,MT,3
11468,Spice Subs,3,Fort Lauderdale,TN,2
11469,Thirsty Dragon,3,Austin,VA,1
11470,UFC BBQ,7,Junction City,ME,3
11471,Smokestack Cafe,6,Beach Haven,FL,2
11472,63 Juice Bar,2,Modesto,KY,2
11473,Sweet Bar & Grill,6,Indianapolis,CO,3
11474,9522 Pub,7,La Crosse,TX,1
11475,Golden Eatery,6,Mount Clemens,GA,2
11476,Sugar Pub,6,Bellevue,MN,2
11477,Smokestack Burger,3,Honolulu,CA,1
11478,Fast Grill & Tap,7,Vero Beach,MI,2
11479,Fat Eatery,1,Hot Springs Village,IL,2
11480,Blue Deli,5,Evergreen,NY,2
11481,Spice Juice Bar,3,Seattle,NY,3
11482,Sugar House,1,Brenham,OR,2
11483,Red Steakhouse,2,Bryce,AZ,3
11484,Fast Coffee,6,Ft Lauderdale,IA,2
11485,64 House,7,Fullerton,WV,3
11486,WH Burger,7,Miami Beach,NJ,2
11487,Fat King,1,San Diego,TX,3
11488,Golden Shakes,1,Denver,NJ,2
11489,Blue Plate Grill,3,East Brunswick,PA,2
11490,Blue Shakes,4,Austin,CA,2
11491,Silver Deli,4,Elkton,MI,3
11492,Sweet Sushi,6,Andover,IL,2
11493,Belly Spoon,1,New York,WI,2
11494,Salty Creamery,4,Fort Pierce,KS,2
11495,1070 Grill,1,Vallejo,MA,1
11496,Big Grill & Tap,2,Ankeny,TX,3
11497,VM King,3,Hawaiian Gardens,NM,2
11498,Blue Plate Coffee,7,Fort Myers Beach,NY,2
11499,Fast Steakhouse,7,Herndon,CA,2
11500,Orange Sushi,4,Oklahoma City,IL,2
11501,Fast Spoon,5,Harwich Port,NY,2
11502,796 Diner,5,New York,MI,1
11503,Orange Kitchen,7,Valdosta,CA,2
11504,1743 Spoon,5,Clearwater,MA,1
11505,VN Eatery,2,San Diego,MI,2
11506,Red Grill & Tap,1,Philadelphia,PA,2
11507,Belly Creamery,2,Baltimore,MA,2
11508,Silver Coffee,2,Lima,MI,3
11509,DS Burger,4,Washington,MI,1
11510,Green Bar & Grill,4,Frederick,NV,1
11511,Fast Coffee,6,Manteca,PA,2
11512,Red Bar & Grill,7,San Diego,OR,1
11513,Hungry Gastropub,7,Steamboat Springs,MI,3
11514,29 Brasserie,5,Sedona,NC,2
11515,3966 Creamery,2,Van Nuys,CA,1
11516,Orange Gastropub,3,La Grange,OR,2
11517,Spice Bakery,5,San Francisco,NY,1
11518,Smokestack King,1,Honokaa,OH,2
11519,Blue Burger,7,New York,TX,2
11520,Big House,6,Philadelphia,OR,2
11521,GSQ Cafe,6,Rochester,FL,2
11522,Red Pizza,3,Port Dover,WI,2
11523,Silver Burger,1,Washington,FL,2
11524,53 Juice Bar,2,Menominee,ND,1
11525,Thirsty Spoon,7,New York,ON,1
11526,Thirsty Steakhouse,4,Atlantic Beach,VA,1
11527,Blue King,7,New York,NJ,1
11528,Golden Grill & Tap,6,Malibu,AL,1
11529,Fast Spoon,1,West Park,IL,1
11530,Silver Dragon,1,Gulfport,MA,2
11531,Smokestack Spoon,4,Oklahoma City,NY,1
11532,Blue Plate BBQ,7,Boston,CA,1
11533,Fat Deli,5,Kennebunk,NY,2
11534,Red Dragon,2,Tampa,MD,1
11535,Silver Gastropub,4,Stamford,CA,1
11536,YS Kitchen,1,Hammonton,CO,2
11537,5355 Brasserie,4,Richmond,MA,2
11538,Sweet Brasserie,3,Commack,VT,2
11539,Belly House,6,Broomfield,WI,2
11540,Hungry Pizza,2,Cold Spring,NM,3
11541,Silver Pizza,1,Peterborough,PA,2
11542,6315 Bakery,5,Incline Village,FL,1
11543,VCF Pizza,2,San Francisco,NC,1
11544,Thirsty BBQ,5,Napa,TX,3
11545,SAR Sushi,5,Hilton Head Island,NC,2
11546,Red Diner,7,Phoenix,ON,1
11547,AYJ Burger,3,Essex,WI,3
11548,Green Gastropub,1,Vail,HI,2
11549,65 Shakes,5,Westland,CA,3
11550,231 BBQ,7,Somerville,CA,2
11551,5650 BBQ,3,San Jose,OR,2
11552,Golden Eatery,7,Seattle,IL,1
11553,TGB Gastropub,2,Boston,IN,2
11554,44 Diner,3,Wyomissing,AL,3
11555,Blue Plate Bakery,6,Pasadena,GA,1
11556,Silver BBQ,4,Chicago,OR,1
11557,Orange Curry,7,Sandusky,ME,3
11558,Sugar Subs,6,Washington,WI,2
11559,Sugar Kitchen,1,West Palm Beach,LA,2
11560,Fast Grill & Tap,7,Springfield,MN,1
11561,Big Pizza,2,Denver,NY,2
11562,4319 Eats,6,Takoma Park,CO,2
11563,RR Creamery,7,Columbia,MD,3
11564,Sweet Kitchen,4,Philadelphia,PA,2
11565,Smokestack Grill,4,Evanston,CA,2
11566,Smokestack Brasserie,6,Lenox,MI,2
11567,Smokestack Gastropub,7,Jackson,CA,2
11568,Silver Juice Bar,4,Toronto,CA,1
11569,Sweet BBQ,2,Clarendon Hills,GA,2
11570,Salty Diner,2,Hagerstown,WA,1
11571,ES Gastropub,3,Seattle,CA,1
11572,Golden BBQ,1,Stockton,CA,2
11573,Salty King,2,Lewis Center,KY,1
11574,Orange Shakes,6,Latham,GA,2
11575,404 Pub,6,Newport Beach,VA,2
11576,Silver Eatery,6,Seattle,CA,2
11577,Thirsty Steakhouse,2,New Orleans,OH,3
11578,23 Eats,7,Madison,MD,2
11579,Hungry Bar & Grill,7,Burlingame,AR,2
11580,Hungry Sushi,6,Tucson,KS,1
11581,Belly Gastropub,1,Duxbury,NY,2
11582,Sweet Juice Bar,4,Concord,VA,2
11583,Thirsty Coffee,2,Aventura,MI,2
11584,Blue Plate Brasserie,3,Las Vegas,CA,2
11585,6318 Bar & Grill,5,Paso Robles,NY,2
11586,Blue Plate Kitchen,7,Rogue River,CO,3
11587,680 Bar & Grill,3,Harwich,CA,1
11588,Fast Shakes,2,Kill Devil Hills,IL,3
11589,Fast Pub,3,Robinson,CA,2
11590,Fast Coffee,5,Bar Harbor,CA,2
11591,Orange Diner,3,Albuquerque,CA,1
11592,Spice BBQ,5,Ankeny,NY,1
11593,Fat Dragon,4,Ithaca,PA,3
11594,Smokestack Spoon,5,Bentonville,CA,3
11595,9503 King,2,Ponte Vedra Beach,OK,1
11596,Salty Bakery,6,Chevy Chase,FL,1
11597,Blue Plate Eats,4,Aberdeen,PA,2
11598,Sweet Sushi,4,Las Vegas,CA,3
11599,Green Cafe,1,Beverly Hills,CA,1
11600,Big Box,1,Glastonbury,VA,1
11601,Salty Creamery,4,Austin,FL,3
11602,Sugar Grill & Tap,1,Huntsville,PA,3
11603,Smokestack Deli,5,San Jose,FL,3
11604,Spice Grill & Tap,2,Mullica Hill,TX,3
11605,197 Eatery,7,Midway,CO,1
11606,Hungry Kitchen,6,Russellville,CA,1
11607,Thirsty Pizza,3,Petaluma,CA,3
11608,Spice House,2,Tillamook,AZ,3
11609,Sugar Box,4,Houston,DC,1
11610,Red Gastropub,4,Atlantic City,NC,2
11611,Golden Steakhouse,5,Hudson,CA,2
11612,Golden Coffee,4,Bloomfield,DC,2
11613,Silver Grill & Tap,4,Springfield,CA,2
11614,HE Grill & Tap,5,Beverly Hills,NV,2
11615,Blue Juice Bar,1,Rochester,CA,2
11616,Smokestack Kitchen,6,Burlingame,UT,3
11617,Blue Plate Bakery,1,Washington,WA,2
11618,Green Sushi,7,Banff,FL,1
11619,Green Pizza,3,Dallas,FL,2
11620,Belly Burger,7,Kingston,FL,2
11621,303 Grill & Tap,4,Santa Fe,MT,3
11622,64 Eats,3,Craig,CO,3
11623,Sweet Sushi,5,Sarasota,SC,3
11624,Red Curry,6,Allen,ID,3
11625,Red Curry,1,New Rochelle,CO,2
11626,Salty Cafe,2,Reno,NY,1
11627,Big Grill,4,Cottonwood,FL,1
11628,Golden Creamery,2,Stuart,MA,1
11629,Silver Bakery,1,Maple Shade,AZ,2
11630,Blue Grill & Tap,6,Escanaba,LA,2
11631,Hungry House,3,Graton,TX,2
11632,Blue Plate Eatery,5,Bryan,TX,1
11633,Blue Plate Grill,5,Cody,NY,1
11634,Silver Cafe,3,Freedom,NY,1
11635,Sugar Coffee,5,New York,TX,3
11636,Big Juice Bar,4,Bozeman,NJ,3
11637,Golden Eatery,6,Steamboat Springs,NY,2
11638,Red Steakhouse,2,St Louis,TN,3
11639,Sugar Sushi,2,Montpelier,IL,1
11640,Smokestack Burger,2,St Petersburg,CA,3
11641,Blue Curry,5,Bar Harbor,KY,2
11642,Golden Coffee,3,Mansfield,CO,2
11643,3679 Box,6,Rockville Centre,GA,3
11644,Red Eats,3,Waco,CA,3
11645,Blue Plate Pizza,1,Frankfort,CA,3
11646,Silver Deli,7,Indian Rocks Beach,CA,2
11647,Silver Shakes,2,Coconut Grove,NY,3
11648,Silver Bakery,7,Los Angeles,CT,1
11649,Hungry Bar & Grill,2,Glendale,IL,1
11650,348 Dragon,7,Atlanta,NY,2
11651,WM Dragon,5,West Chester,IL,2
11652,318 Dragon,5,Weston,WA,2
11653,Sweet Curry,1,Salt Lake City,AK,2
11654,Fat Box,2,Mackinaw,OR,3
11655,Smokestack Curry,3,Longboat Key,NV,3
11656,Smokestack Curry,4,Robinson Township,PA,2
11657,Golden Eatery,1,Portland,FL,2
11658,Salty Eatery,5,Katy,FL,2
11659,817 King,1,Portland,FL,2
11660,Hungry Bakery,5,Ashland,WI,1
11661,Red Grill & Tap,1,De Pere,CT,2
11662,Golden King,1,Farmingdale,CA,1
11663,Smokestack Box,2,Maggie Valley,VA,1
11664,Orange Deli,5,Lafayette,WA,3
11665,FV Pub,6,Boston,CA,1
11666,Spice Deli,4,Toronto,OR,1
11667,Silver Bar & Grill,3,Houston,NY,2
11668,Big Bakery,4,Nashville,AZ,1
11669,1473 Grill & Tap,1,Oceanside,NY,2
11670,Red Creamery,5,Orlando,OR,1
11671,Orange Cafe,1,Cincinnati,NY,3
11672,Belly Sushi,7,New York,PA,2
11673,Green Cafe,5,St Pete Beach,CA,1
11674,Spice Gastropub,1,Charleston,WI,3
11675,Sugar Eats,7,Bolingbrook,NJ,2
11676,Belly Eatery,6,Hilton Head Island,SC,1
11677,Green BBQ,6,Doylestown,VA,2
11678,Orange Deli,4,Great Falls,IN,2
11679,Salty Grill & Tap,1,San Francisco,NY,2
11680,328 House,1,Superior,VT,2
11681,Blue Sushi,6,Santa Barbara,IL,1
11682,Red Deli,7,Key West,TN,2
11683,Fast Burger,2,Madison,CA,2
11684,Sweet BBQ,5,Closter,CA,1
11685,Big Creamery,2,Arvada,IL,2
11686,Blue Plate Pizza,4,Clinton Township,FL,1
11687,Golden Gastropub,6,Charlotte,HI,2
11688,759 Cafe,1,Hillburn,FL,2
11689,Spice Brasserie,3,Dublin,CO,2
11690,Blue Plate Burger,2,Denver,CA,2
11691,Fast Juice Bar,3,Highlands Ranch,MA,3
11692,Fat Eats,4,Arlington,CA,3
11693,28 Eats,7,Orlando,FL,2
11694,Salty Cafe,1,Beverly Hills,CA,2
11695,Smokestack Steakhouse,7,Malden,OH,2
11696,Sweet Creamery,4,Everett,NJ,1
11697,Salty Juice Bar,7,Ferrisburgh,IL,2
11698,ZE Bakery,6,Jonesboro,MD,1
11699,Sugar Grill,6,Newhall,NY,2
11700,Big Curry,1,Plymouth,GA,2
11701,Smokestack Pizza,7,Tacoma,OR,3
11702,FV BBQ,5,Chicago,TX,1
11703,Golden Bakery,1,Crescent City,MN,2
11704,543 Pizza,4,Charleston,CO,2
11705,Red Eats,1,Flagstaff,CA,2
11706,Golden Pizza,1,Hilton Head,TX,1
11707,EW Spoon,1,Myrtle Beach,OR,3
11708,Big Sushi,7,Banff,ON,1
11709,Fat Box,3,Harrison,GA,1
11710,Orange Box,1,Boise,FL,3
11711,Hungry Juice Bar,6,Driggs,CO,1
11712,Hungry Pub,1,Pittsburgh,CA,1
11713,Red Gastropub,2,New York City,GA,3
11714,Spice Curry,2,Concord,CO,1
11715,Sweet King,1,Brewster,NY,1
11716,LAT Pizza,2,Warner Robins,NJ,3
11717,Salty Kitchen,5,Wake Forest,CA,3
11718,Blue Pizza,7,Richmond,IL,3
11719,Red Deli,5,Fort Worth,TN,2
11720,Green Kitchen,2,Eugene,CA,2
11721,Blue Gastropub,2,Los Ranchos,DC,3
11722,Red Pub,5,Tahoe City,MI,2
11723,Hungry Steakhouse,1,Henderson,MN,2
11724,PM Juice Bar,1,New York,VT,2
11725,Sugar Shakes,5,San Diego,TX,2
11726,Thirsty Shakes,1,Denver,MI,2
11727,Belly Burger,3,Secaucus,NJ,1
11728,Sweet Bakery,2,Greensboro,FL,1
11729,Sugar House,6,Burlington,NY,2
11730,1152 Spoon,2,Canton,TX,1
11731,911 Dragon,6,Stanstead,MA,1
11732,2968 Pub,1,Houston,NJ,2
11733,Silver Brasserie,6,San Francisco,WA,1
11734,Thirsty Box,5,San Francisco,CA,2
11735,26 Grill & Tap,4,Steamboat Springs,PA,2
11736,Golden BBQ,3,Haddon Heights,IL,2
11737,Fast Kitchen,5,Galena,AK,3
11738,DRE Box,2,Linthicum Heights,OH,1
11739,Fast Pizza,2,Brooklyn,RI,3
11740,Belly Diner,3,Dorchester,NY,2
11741,JME Brasserie,3,Stone Mountain,CA,2
11742,Salty Grill & Tap,3,Allendale,MA,2
11743,TBY Brasserie,4,San Francisco,FL,2
11744,Fat Sushi,6,Charlotte,CA,3
11745,Hungry Shakes,3,St Pete Beach,IL,1
11746,Orange Brasserie,4,Ruidoso,CA,2
11747,Thirsty Bakery,7,Granada Hills,IA,2
11748,Belly Juice Bar,3,Coudersport,NH,3
11749,Sweet Shakes,2,Killington,IL,2
11750,Fast Diner,2,Kutztown,NY,1
11751,Silver Subs,3,Reno,NY,3
11752,426 Pub,1,Houston,AR,3
11753,Salty King,1,Colusa,CO,1
11754,27 Gastropub,4,Phoenix,OR,2
11755,Sugar Grill,1,Hudson,ON,1
11756,Fast Burger,4,Atlanta,PA,1
11757,Golden Sushi,1,San Jose,NC,3
11758,Smokestack Subs,1,Ho Ho Kus,MA,2
11759,Red Creamery,3,Mission Viejo,FL,3
11760,Red Sushi,3,Roseville,CA,2
11761,Red Dragon,1,South Jordan,MN,2
11762,Red Bar & Grill,2,Cloverdale,GA,2
11763,Sweet Kitchen,3,Philadelphia,CA,2
11764,Golden Deli,3,Las Vegas,PA,2
11765,Belly Cafe,3,New York,NJ,1
11766,Green Brasserie,2,Fort Lauderdale,NY,2
11767,Fat Steakhouse,2,McAllen,LA,2
11768,Sweet BBQ,5,Indianapolis,MO,2
11769,26 Creamery,7,Fort Walton Beach,WA,2
11770,Blue Box,3,Akron,NY,1
11771,50 Creamery,2,Bluff City,MA,2
11772,68 Burger,5,Philadelphia,TN,3
11773,Blue Bakery,4,Rancho Cucamonga,CA,1
11774,YAX Spoon,7,Cutler Bay,CA,1
11775,Fast Box,1,Sugarcreek,LA,1
11776,NUF Gastropub,4,Little Rock,NY,2
11777,Fast Eats,4,Hammondsport,PA,2
11778,Blue Plate Burger,6,Titusville,CT,3
11779,Fast Bar & Grill,4,La Porte,CA,3
11780,Thirsty Eats,4,Breckenridge,TN,3
11781,Fast Brasserie,1,New York,SC,1
11782,Salty Kitchen,2,Hastings,MS,1
11783,ISC Diner,7,Toledo,IL,2
11784,82 Grill & Tap,4,Sacramento,CA,2
11785,Hungry Subs,7,Birmingham,IA,1
11786,Golden Curry,1,North Berwick,NV,2
11787,Blue Plate Bakery,4,Somers,TX,1
11788,Blue Bar & Grill,5,New York,MA,1
11789,Hungry Subs,3,Rio Rancho,CA,1
11790,40 Shakes,4,Wayne,CA,3
11791,Spice Coffee,6,Little Ferry,IL,2
11792,Belly Shakes,2,Princeville,WA,3
11793,Belly Curry,2,Vero Beach,ME,3
11794,Blue Plate Kitchen,6,Clawson,NY,2
11795,394 Brasserie,6,Seattle,OK,2
11796,Belly Gastropub,3,Roanoke,NV,2
11797,Spice King,7,Hyannis,TX,3
11798,Thirsty Pizza,3,Lake Ozark,PA,2
11799,Silver Diner,7,Duncans Mills,TN,3
11800,Spice Sushi,5,Park City,WI,1
11801,Blue Plate Juice Bar,5,West Bloomfield,TX,3
11802,Fat Eatery,6,Tracy,GA,2
11803,99 Gastropub,6,Surprise,MS,2
11804,EN Creamery,2,Farmington Hills,IL,1
11805,Big Shakes,1,Woodbury,TX,2
11806,BN Diner,5,Patagonia,OH,2
11807,Belly Steakhouse,3,Washington,ON,2
11808,Fat House,3,Asheville,TN,2
11809,Thirsty BBQ,6,Edison,NY,3
11810,Thirsty BBQ,5,Oceanside,CA,2
11811,Green House,2,Bar Harbor,CT,2
11812,QQS Kitchen,3,Moorpark,NV,3
11813,Sugar Gastropub,6,Rochester,MN,3
11814,Red Kitchen,4,Needham,NC,2
11815,Golden Sushi,5,Houston,MA,3
11816,DZ Pub,4,Clearwater Beach,CA,2
11817,Sugar Cafe,3,Somerville,FL,1
11818,Green BBQ,5,Wharton,MA,1
11819,Fast Grill,2,Philadelphia,CA,2
11820,Silver Kitchen,7,Miami,PA,3
11821,Big Steakhouse,3,Fayetteville,NY,2
11822,Fat Coffee,5,Des Moines,NJ,2
11823,Smokestack Subs,1,Langhorne,CA,2
11824,Big Bakery,2,New York,SC,3
11825,Big Bar & Grill,6,Tucson,NC,1
11826,Orange Shakes,4,St Peters,OR,3
11827,Big House,3,Chico,OR,2
11828,19 Sushi,6,Richardson,CA,2
11829,Fat Burger,6,Clayton,NC,3
11830,Smokestack Pub,4,Durango,IL,2
11831,38 BBQ,2,Greenville,CA,3
11832,Fat Subs,2,Poughkeepsie,DE,1
11833,Fat Shakes,1,Smithfield,NY,3
11834,Sweet Creamery,5,Alexandria,NV,2
11835,YJ Creamery,1,Eagle,SC,1
11836,Red Eats,7,Key West,MN,2
11837,792 Dragon,2,Richland,CA,2
11838,Smokestack Grill & Tap,3,Midvale,NC,1
11839,Smokestack BBQ,6,Shenandoah,FL,2
11840,Fast House,2,Des Plaines,CA,2
11841,Sweet Steakhouse,7,Sarasota,IN,2
11842,15 House,3,Gunnison,NY,1
11843,Smokestack Shakes,2,New York,FL,3
